ID_RRES_v5,Module
FGRAMPH1_01T02269,F01
FGRAMPH1_01T02271,F01
FGRAMPH1_01T02273,F02
FGRAMPH1_01T02275,F07
FGRAMPH1_01T02277,F01
FGRAMPH1_01T02279,F07
FGRAMPH1_01T02281,F01
FGRAMPH1_01T02283,F11
FGRAMPH1_01T02285,F05
FGRAMPH1_01T02287,F02
FGRAMPH1_01T02291,F07
FGRAMPH1_01T02293,F08
FGRAMPH1_01T02295,F01
FGRAMPH1_01T02297,F14
FGRAMPH1_01T02299,F01
FGRAMPH1_01T02301,F07
FGRAMPH1_01T02303,F12
FGRAMPH1_01T02305,F03
FGRAMPH1_01T02313,F03
FGRAMPH1_01T02317,F02
FGRAMPH1_01T02325,F04
FGRAMPH1_01T02327,F05
FGRAMPH1_01T02329,F01
FGRAMPH1_01T02333,F02
FGRAMPH1_01T02335,F08
FGRAMPH1_01T02341,F02
FGRAMPH1_01T02345,F02
FGRAMPH1_01T02347,F01
FGRAMPH1_01T02349,F01
FGRAMPH1_01T02351,F04
FGRAMPH1_01T02353,F03
FGRAMPH1_01T02355,F02
FGRAMPH1_01T02357,F01
FGRAMPH1_01T02365,F02
FGRAMPH1_01T02367,F01
FGRAMPH1_01T02371,F02
FGRAMPH1_01T02383,F01
FGRAMPH1_01T02385,F01
FGRAMPH1_01T02387,F05
FGRAMPH1_01T02389,F01
FGRAMPH1_01T02391,F01
FGRAMPH1_01T02393,F05
FGRAMPH1_01T02395,F03
FGRAMPH1_01T02397,F01
FGRAMPH1_01T02399,F01
FGRAMPH1_01T02401,F06
FGRAMPH1_01T02403,F02
FGRAMPH1_01T02407,F05
FGRAMPH1_01T02409,F02
FGRAMPH1_01T02411,F02
FGRAMPH1_01T02413,F02
FGRAMPH1_01T02415,F01
FGRAMPH1_01T02417,F09
FGRAMPH1_01T02419,F06
FGRAMPH1_01T02421,F03
FGRAMPH1_01T02423,F01
FGRAMPH1_01T02425,F04
FGRAMPH1_01T02427,F01
FGRAMPH1_01T02429,F07
FGRAMPH1_01T02431,F01
FGRAMPH1_01T02433,F08
FGRAMPH1_01T02435,F01
FGRAMPH1_01T02437,F06
FGRAMPH1_01T02439,F01
FGRAMPH1_01T02441,F01
FGRAMPH1_01T02445,F02
FGRAMPH1_01T02447,F01
FGRAMPH1_01T02449,F03
FGRAMPH1_01T02461,F12
FGRAMPH1_01T02465,F03
FGRAMPH1_01T02467,F04
FGRAMPH1_01T02469,F04
FGRAMPH1_01T02471,F11
FGRAMPH1_01T02473,F01
FGRAMPH1_01T02475,F01
FGRAMPH1_01T02477,F01
FGRAMPH1_01T02481,F01
FGRAMPH1_01T02483,F01
FGRAMPH1_01T02487,F02
FGRAMPH1_01T02493,F03
FGRAMPH1_01T02495,F02
FGRAMPH1_01T02497,F07
FGRAMPH1_01T02499,F07
FGRAMPH1_01T02501,F05
FGRAMPH1_01T02503,F02
FGRAMPH1_01T02505,F03
FGRAMPH1_01T02507,F01
FGRAMPH1_01T02509,F06
FGRAMPH1_01T02513,F01
FGRAMPH1_01T02515,F02
FGRAMPH1_01T02517,F09
FGRAMPH1_01T02523,F03
FGRAMPH1_01T02525,F13
FGRAMPH1_01T02527,F01
FGRAMPH1_01T02529,F04
FGRAMPH1_01T02531,F08
FGRAMPH1_01T02533,F02
FGRAMPH1_01T02535,F01
FGRAMPH1_01T02539,F09
FGRAMPH1_01T02541,F02
FGRAMPH1_01T02545,F01
FGRAMPH1_01T02547,F05
FGRAMPH1_01T02549,F08
FGRAMPH1_01T02551,F05
FGRAMPH1_01T02553,F01
FGRAMPH1_01T02555,F02
FGRAMPH1_01T02557,F01
FGRAMPH1_01T02559,F11
FGRAMPH1_01T02561,F03
FGRAMPH1_01T02563,F07
FGRAMPH1_01T02569,F02
FGRAMPH1_01T02571,F01
FGRAMPH1_01T02575,F05
FGRAMPH1_01T02577,F09
FGRAMPH1_01T02579,F01
FGRAMPH1_01T02581,F01
FGRAMPH1_01T02583,F04
FGRAMPH1_01T02587,F11
FGRAMPH1_01T02591,F01
FGRAMPH1_01T02593,F01
FGRAMPH1_01T02595,F01
FGRAMPH1_01T02597,F14
FGRAMPH1_01T02599,F11
FGRAMPH1_01T02601,F04
FGRAMPH1_01T02603,F04
FGRAMPH1_01T02605,F03
FGRAMPH1_01T02607,F01
FGRAMPH1_01T02609,F09
FGRAMPH1_01T02615,F04
FGRAMPH1_01T02617,F02
FGRAMPH1_01T02623,F02
FGRAMPH1_01T02625,F02
FGRAMPH1_01T02627,F07
FGRAMPH1_01T02629,F11
FGRAMPH1_01T02631,F05
FGRAMPH1_01T02633,F07
FGRAMPH1_01T02635,F09
FGRAMPH1_01T02637,F01
FGRAMPH1_01T02639,F09
FGRAMPH1_01T02641,F01
FGRAMPH1_01T02643,F01
FGRAMPH1_01T02647,F07
FGRAMPH1_01T02649,F03
FGRAMPH1_01T02651,F03
FGRAMPH1_01T02653,F01
FGRAMPH1_01T02655,F01
FGRAMPH1_01T02659,F01
FGRAMPH1_01T02661,F06
FGRAMPH1_01T02663,F04
FGRAMPH1_01T02665,F08
FGRAMPH1_01T02667,F02
FGRAMPH1_01T02669,F10
FGRAMPH1_01T02671,F08
FGRAMPH1_01T02675,F01
FGRAMPH1_01T02677,F01
FGRAMPH1_01T02679,F04
FGRAMPH1_01T02681,F01
FGRAMPH1_01T02683,F03
FGRAMPH1_01T02689,F03
FGRAMPH1_01T02695,F05
FGRAMPH1_01T02697,F02
FGRAMPH1_01T02699,F12
FGRAMPH1_01T02703,F10
FGRAMPH1_01T02701,F09
FGRAMPH1_01T02705,F02
FGRAMPH1_01T02707,F02
FGRAMPH1_01T02709,F03
FGRAMPH1_01T02711,F03
FGRAMPH1_01T02721,F02
FGRAMPH1_01T02725,F02
FGRAMPH1_01T02727,F09
FGRAMPH1_01T02729,F04
FGRAMPH1_01T02731,F17
FGRAMPH1_01T02733,F09
FGRAMPH1_01T02735,F01
FGRAMPH1_01T02737,F02
FGRAMPH1_01T02739,F06
FGRAMPH1_01T02743,F02
FGRAMPH1_01T02745,F02
FGRAMPH1_01T02747,F09
FGRAMPH1_01T02749,F05
FGRAMPH1_01T02751,F01
FGRAMPH1_01T02753,F05
FGRAMPH1_01T02755,F08
FGRAMPH1_01T02757,F07
FGRAMPH1_01T02759,F01
FGRAMPH1_01T02761,F01
FGRAMPH1_01T02763,F03
FGRAMPH1_01T02765,F02
FGRAMPH1_01T02769,F01
FGRAMPH1_01T02771,F12
FGRAMPH1_01T02773,F05
FGRAMPH1_01T02777,F07
FGRAMPH1_01T02779,F03
FGRAMPH1_01T02781,F06
FGRAMPH1_01T02783,F02
FGRAMPH1_01T02785,F01
FGRAMPH1_01T02787,F08
FGRAMPH1_01T02789,F12
FGRAMPH1_01T02791,F05
FGRAMPH1_01T02793,F01
FGRAMPH1_01T02795,F01
FGRAMPH1_01T02797,F03
FGRAMPH1_01T02799,F08
FGRAMPH1_01T02801,F02
FGRAMPH1_01T02803,F17
FGRAMPH1_01T02805,F03
FGRAMPH1_01T02807,F02
FGRAMPH1_01T02809,F02
FGRAMPH1_01T02811,F01
FGRAMPH1_01T02813,F08
FGRAMPH1_01T02817,F02
FGRAMPH1_01T02819,F05
FGRAMPH1_01T02821,F07
FGRAMPH1_01T02823,F02
FGRAMPH1_01T02825,F01
FGRAMPH1_01T02827,F09
FGRAMPH1_01T02829,F01
FGRAMPH1_01T02833,F07
FGRAMPH1_01T02835,F01
FGRAMPH1_01T02837,F01
FGRAMPH1_01T02839,F03
FGRAMPH1_01T02841,F02
FGRAMPH1_01T02843,F04
FGRAMPH1_01T02847,F04
FGRAMPH1_01T02849,F01
FGRAMPH1_01T02851,F03
FGRAMPH1_01T02853,F10
FGRAMPH1_01T02855,F01
FGRAMPH1_01T02859,F02
FGRAMPH1_01T02861,F07
FGRAMPH1_01T02863,F01
FGRAMPH1_01T02865,F03
FGRAMPH1_01T02867,F09
FGRAMPH1_01T02869,F02
FGRAMPH1_01T02871,F01
FGRAMPH1_01T02873,F01
FGRAMPH1_01T02875,F10
FGRAMPH1_01T02877,F03
FGRAMPH1_01T02879,F05
FGRAMPH1_01T02881,F02
FGRAMPH1_01T02883,F09
FGRAMPH1_01T02887,F16
FGRAMPH1_01T02889,F03
FGRAMPH1_01T02891,F01
FGRAMPH1_01T02893,F09
FGRAMPH1_01T02895,F02
FGRAMPH1_01T02897,F03
FGRAMPH1_01T02899,F05
FGRAMPH1_01T02901,F03
FGRAMPH1_01T02903,F07
FGRAMPH1_01T02905,F04
FGRAMPH1_01T02907,F15
FGRAMPH1_01T02909,F03
FGRAMPH1_01T02911,F02
FGRAMPH1_01T02913,F07
FGRAMPH1_01T02915,F05
FGRAMPH1_01T02917,F09
FGRAMPH1_01T02919,F02
FGRAMPH1_01T02923,F05
FGRAMPH1_01T02927,F02
FGRAMPH1_01T02931,F02
FGRAMPH1_01T02933,F11
FGRAMPH1_01T02935,F05
FGRAMPH1_01T02937,F01
FGRAMPH1_01T02939,F07
FGRAMPH1_01T02941,F06
FGRAMPH1_01T02943,F13
FGRAMPH1_01T02945,F02
FGRAMPH1_01T02947,F01
FGRAMPH1_01T02951,F01
FGRAMPH1_01T02955,F06
FGRAMPH1_01T02957,F05
FGRAMPH1_01T02959,F07
FGRAMPH1_01T02961,F05
FGRAMPH1_01T02963,F06
FGRAMPH1_01T02965,F02
FGRAMPH1_01T02967,F05
FGRAMPH1_01T02969,F07
FGRAMPH1_01T02971,F02
FGRAMPH1_01T02973,F02
FGRAMPH1_01T02975,F01
FGRAMPH1_01T02977,F02
FGRAMPH1_01T02979,F07
FGRAMPH1_01T02981,F03
FGRAMPH1_01T02985,F01
FGRAMPH1_01T02987,F08
FGRAMPH1_01T02989,F01
FGRAMPH1_01T02993,F02
FGRAMPH1_01T02995,F16
FGRAMPH1_01T02997,F11
FGRAMPH1_01T02999,F04
FGRAMPH1_01T03001,F03
FGRAMPH1_01T03005,F11
FGRAMPH1_01T03009,F05
FGRAMPH1_01T03015,F01
FGRAMPH1_01T03017,F06
FGRAMPH1_01T03019,F01
FGRAMPH1_01T03023,F02
FGRAMPH1_01T03025,F04
FGRAMPH1_01T03027,F03
FGRAMPH1_01T03029,F02
FGRAMPH1_01T03031,F02
FGRAMPH1_01T03033,F14
FGRAMPH1_01T03037,F02
FGRAMPH1_01T03041,F10
FGRAMPH1_01T03043,F06
FGRAMPH1_01T03045,F08
FGRAMPH1_01T03049,F05
FGRAMPH1_01T03053,F01
FGRAMPH1_01T03055,F02
FGRAMPH1_01T03057,F13
FGRAMPH1_01T03059,F09
FGRAMPH1_01T03061,F05
FGRAMPH1_01T03063,F02
FGRAMPH1_01T03065,F02
FGRAMPH1_01T03067,F15
FGRAMPH1_01T03069,F01
FGRAMPH1_01T03073,F01
FGRAMPH1_01T03075,F05
FGRAMPH1_01T03077,F07
FGRAMPH1_01T03079,F15
FGRAMPH1_01T03081,F02
FGRAMPH1_01T03083,F06
FGRAMPH1_01T03085,F08
FGRAMPH1_01T03087,F07
FGRAMPH1_01T03091,F11
FGRAMPH1_01T03095,F12
FGRAMPH1_01T03097,F01
FGRAMPH1_01T03099,F07
FGRAMPH1_01T03101,F03
FGRAMPH1_01T03107,F03
FGRAMPH1_01T03109,F05
FGRAMPH1_01T03111,F03
FGRAMPH1_01T03113,F02
FGRAMPH1_01T03115,F07
FGRAMPH1_01T03119,F03
FGRAMPH1_01T03121,F01
FGRAMPH1_01T03125,F03
FGRAMPH1_01T03127,F03
FGRAMPH1_01T03129,F03
FGRAMPH1_01T03131,F01
FGRAMPH1_01T03133,F01
FGRAMPH1_01T03135,F01
FGRAMPH1_01T03137,F03
FGRAMPH1_01T03139,F10
FGRAMPH1_01T03141,F01
FGRAMPH1_01T03143,F03
FGRAMPH1_01T03145,F01
FGRAMPH1_01T03147,F01
FGRAMPH1_01T03149,F05
FGRAMPH1_01T03153,F01
FGRAMPH1_01T03155,F03
FGRAMPH1_01T03157,F01
FGRAMPH1_01T03159,F01
FGRAMPH1_01T03161,F06
FGRAMPH1_01T03163,F13
FGRAMPH1_01T03165,F03
FGRAMPH1_01T03169,F05
FGRAMPH1_01T03171,F07
FGRAMPH1_01T03173,F02
FGRAMPH1_01T03175,F02
FGRAMPH1_01T03177,F13
FGRAMPH1_01T03179,F01
FGRAMPH1_01T03181,F01
FGRAMPH1_01T03183,F01
FGRAMPH1_01T03185,F03
FGRAMPH1_01T03187,F02
FGRAMPH1_01T03189,F09
FGRAMPH1_01T03191,F05
FGRAMPH1_01T03195,F02
FGRAMPH1_01T03197,F01
FGRAMPH1_01T03199,F09
FGRAMPH1_01T03201,F01
FGRAMPH1_01T03203,F01
FGRAMPH1_01T03205,F04
FGRAMPH1_01T03207,F01
FGRAMPH1_01T03209,F07
FGRAMPH1_01T03211,F11
FGRAMPH1_01T03213,F05
FGRAMPH1_01T03215,F03
FGRAMPH1_01T03217,F06
FGRAMPH1_01T03219,F02
FGRAMPH1_01T03221,F06
FGRAMPH1_01T03223,F03
FGRAMPH1_01T03227,F05
FGRAMPH1_01T03229,F03
FGRAMPH1_01T03231,F01
FGRAMPH1_01T03233,F02
FGRAMPH1_01T03237,F05
FGRAMPH1_01T03239,F03
FGRAMPH1_01T03243,F02
FGRAMPH1_01T03245,F02
FGRAMPH1_01T03247,F01
FGRAMPH1_01T03249,F02
FGRAMPH1_01T03251,F05
FGRAMPH1_01T03253,F11
FGRAMPH1_01T03255,F05
FGRAMPH1_01T03257,F07
FGRAMPH1_01T03259,F02
FGRAMPH1_01T03263,F02
FGRAMPH1_01T03265,F09
FGRAMPH1_01T03267,F15
FGRAMPH1_01T03269,F03
FGRAMPH1_01T03271,F08
FGRAMPH1_01T03273,F06
FGRAMPH1_01T03275,F05
FGRAMPH1_01T03277,F02
FGRAMPH1_01T03279,F01
FGRAMPH1_01T03281,F05
FGRAMPH1_01T03283,F08
FGRAMPH1_01T03285,F02
FGRAMPH1_01T03287,F10
FGRAMPH1_01T03289,F02
FGRAMPH1_01T03291,F02
FGRAMPH1_01T03293,F02
FGRAMPH1_01T03295,F06
FGRAMPH1_01T03297,F01
FGRAMPH1_01T03299,F01
FGRAMPH1_01T03301,F01
FGRAMPH1_01T03303,F02
FGRAMPH1_01T03305,F05
FGRAMPH1_01T03307,F01
FGRAMPH1_01T03311,F01
FGRAMPH1_01T03313,F07
FGRAMPH1_01T03315,F02
FGRAMPH1_01T03317,F02
FGRAMPH1_01T03321,F04
FGRAMPH1_01T03323,F01
FGRAMPH1_01T03325,F01
FGRAMPH1_01T03327,F11
FGRAMPH1_01T03329,F02
FGRAMPH1_01T03331,F03
FGRAMPH1_01T03333,F16
FGRAMPH1_01T03335,F08
FGRAMPH1_01T03337,F01
FGRAMPH1_01T03339,F02
FGRAMPH1_01T03343,F06
FGRAMPH1_01T03345,F01
FGRAMPH1_01T03347,F07
FGRAMPH1_01T03349,F05
FGRAMPH1_01T03351,F06
FGRAMPH1_01T03353,F07
FGRAMPH1_01T03357,F11
FGRAMPH1_01T03359,F05
FGRAMPH1_01T03361,F08
FGRAMPH1_01T03363,F03
FGRAMPH1_01T03365,F07
FGRAMPH1_01T03367,F01
FGRAMPH1_01T03369,F01
FGRAMPH1_01T03371,F08
FGRAMPH1_01T03373,F04
FGRAMPH1_01T03375,F05
FGRAMPH1_01T03377,F06
FGRAMPH1_01T03379,F08
FGRAMPH1_01T03381,F09
FGRAMPH1_01T03383,F14
FGRAMPH1_01T03385,F07
FGRAMPH1_01T03393,F02
FGRAMPH1_01T03395,F15
FGRAMPH1_01T03397,F06
FGRAMPH1_01T03399,F10
FGRAMPH1_01T03401,F02
FGRAMPH1_01T03403,F02
FGRAMPH1_01T03405,F01
FGRAMPH1_01T03407,F03
FGRAMPH1_01T03409,F03
FGRAMPH1_01T03411,F13
FGRAMPH1_01T03413,F16
FGRAMPH1_01T03417,F04
FGRAMPH1_01T03419,F08
FGRAMPH1_01T03421,F02
FGRAMPH1_01T03423,F05
FGRAMPH1_01T03425,F05
FGRAMPH1_01T03429,F01
FGRAMPH1_01T03431,F03
FGRAMPH1_01T03433,F09
FGRAMPH1_01T03435,F02
FGRAMPH1_01T03437,F11
FGRAMPH1_01T03441,F04
FGRAMPH1_01T03443,F15
FGRAMPH1_01T03445,F03
FGRAMPH1_01T03447,F05
FGRAMPH1_01T03451,F02
FGRAMPH1_01T03453,F09
FGRAMPH1_01T03455,F03
FGRAMPH1_01T03457,F11
FGRAMPH1_01T03459,F01
FGRAMPH1_01T03461,F02
FGRAMPH1_01T03463,F06
FGRAMPH1_01T03465,F05
FGRAMPH1_01T03467,F09
FGRAMPH1_01T03469,F02
FGRAMPH1_01T03473,F01
FGRAMPH1_01T03475,F05
FGRAMPH1_01T03477,F02
FGRAMPH1_01T03479,F15
FGRAMPH1_01T03481,F03
FGRAMPH1_01T03483,F08
FGRAMPH1_01T03487,F01
FGRAMPH1_01T03489,F04
FGRAMPH1_01T03491,F07
FGRAMPH1_01T03493,F01
FGRAMPH1_01T03495,F05
FGRAMPH1_01T03497,F05
FGRAMPH1_01T03499,F07
FGRAMPH1_01T03501,F01
FGRAMPH1_01T03505,F12
FGRAMPH1_01T03507,F01
FGRAMPH1_01T03513,F04
FGRAMPH1_01T03515,F09
FGRAMPH1_01T03517,F01
FGRAMPH1_01T03519,F01
FGRAMPH1_01T03521,F02
FGRAMPH1_01T03523,F07
FGRAMPH1_01T03527,F01
FGRAMPH1_01T03529,F06
FGRAMPH1_01T03531,F07
FGRAMPH1_01T03533,F02
FGRAMPH1_01T03535,F02
FGRAMPH1_01T03537,F01
FGRAMPH1_01T03539,F03
FGRAMPH1_01T03545,F07
FGRAMPH1_01T03547,F01
FGRAMPH1_01T03549,F08
FGRAMPH1_01T03553,F06
FGRAMPH1_01T03555,F01
FGRAMPH1_01T03557,F07
FGRAMPH1_01T03559,F02
FGRAMPH1_01T03561,F07
FGRAMPH1_01T03563,F01
FGRAMPH1_01T03565,F07
FGRAMPH1_01T03567,F11
FGRAMPH1_01T03571,F01
FGRAMPH1_01T03573,F01
FGRAMPH1_01T03575,F02
FGRAMPH1_01T03577,F01
FGRAMPH1_01T03579,F03
FGRAMPH1_01T03581,F09
FGRAMPH1_01T03585,F14
FGRAMPH1_01T03589,F02
FGRAMPH1_01T03593,F07
FGRAMPH1_01T03595,F15
FGRAMPH1_01T03599,F02
FGRAMPH1_01T03601,F01
FGRAMPH1_01T03603,F05
FGRAMPH1_01T03605,F02
FGRAMPH1_01T03607,F02
FGRAMPH1_01T03611,F15
FGRAMPH1_01T03613,F02
FGRAMPH1_01T03615,F10
FGRAMPH1_01T03617,F03
FGRAMPH1_01T03621,F04
FGRAMPH1_01T03623,F02
FGRAMPH1_01T03625,F02
FGRAMPH1_01T03631,F02
FGRAMPH1_01T03635,F11
FGRAMPH1_01T03637,F02
FGRAMPH1_01T03643,F01
FGRAMPH1_01T03645,F01
FGRAMPH1_01T03649,F08
FGRAMPH1_01T03651,F09
FGRAMPH1_01T03653,F01
FGRAMPH1_01T03655,F01
FGRAMPH1_01T03659,F04
FGRAMPH1_01T03661,F08
FGRAMPH1_01T03663,F06
FGRAMPH1_01T03665,F06
FGRAMPH1_01T03667,F02
FGRAMPH1_01T03669,F01
FGRAMPH1_01T03671,F09
FGRAMPH1_01T03673,F02
FGRAMPH1_01T03677,F02
FGRAMPH1_01T03679,F01
FGRAMPH1_01T03681,F05
FGRAMPH1_01T03683,F02
FGRAMPH1_01T03685,F02
FGRAMPH1_01T03687,F01
FGRAMPH1_01T03689,F01
FGRAMPH1_01T03691,F03
FGRAMPH1_01T03693,F05
FGRAMPH1_01T03695,F02
FGRAMPH1_01T03697,F01
FGRAMPH1_01T03699,F09
FGRAMPH1_01T03703,F04
FGRAMPH1_01T03705,F03
FGRAMPH1_01T03707,F01
FGRAMPH1_01T03709,F04
FGRAMPH1_01T03711,F01
FGRAMPH1_01T03715,F02
FGRAMPH1_01T03719,F10
FGRAMPH1_01T03721,F17
FGRAMPH1_01T03723,F05
FGRAMPH1_01T03725,F02
FGRAMPH1_01T03729,F05
FGRAMPH1_01T03731,F02
FGRAMPH1_01T03733,F09
FGRAMPH1_01T03735,F04
FGRAMPH1_01T03737,F06
FGRAMPH1_01T03739,F09
FGRAMPH1_01T03741,F01
FGRAMPH1_01T03743,F09
FGRAMPH1_01T03745,F12
FGRAMPH1_01T03749,F05
FGRAMPH1_01T03751,F01
FGRAMPH1_01T03753,F01
FGRAMPH1_01T03755,F02
FGRAMPH1_01T03757,F06
FGRAMPH1_01T03759,F02
FGRAMPH1_01T03763,F06
FGRAMPH1_01T03765,F02
FGRAMPH1_01T03767,F02
FGRAMPH1_01T03769,F01
FGRAMPH1_01T03775,F12
FGRAMPH1_01T03777,F05
FGRAMPH1_01T03779,F09
FGRAMPH1_01T03781,F09
FGRAMPH1_01T03783,F09
FGRAMPH1_01T03785,F02
FGRAMPH1_01T03787,F02
FGRAMPH1_01T03789,F01
FGRAMPH1_01T03793,F12
FGRAMPH1_01T03795,F04
FGRAMPH1_01T03797,F03
FGRAMPH1_01T03799,F13
FGRAMPH1_01T03801,F06
FGRAMPH1_01T03803,F02
FGRAMPH1_01T03805,F05
FGRAMPH1_01T03807,F02
FGRAMPH1_01T03809,F01
FGRAMPH1_01T03811,F01
FGRAMPH1_01T03817,F05
FGRAMPH1_01T03821,F05
FGRAMPH1_01T03823,F01
FGRAMPH1_01T03827,F10
FGRAMPH1_01T03829,F09
FGRAMPH1_01T03831,F13
FGRAMPH1_01T03833,F07
FGRAMPH1_01T03835,F06
FGRAMPH1_01T03837,F02
FGRAMPH1_01T03839,F07
FGRAMPH1_01T03841,F02
FGRAMPH1_01T03843,F03
FGRAMPH1_01T03845,F01
FGRAMPH1_01T03851,F03
FGRAMPH1_01T03853,F13
FGRAMPH1_01T03855,F02
FGRAMPH1_01T03857,F04
FGRAMPH1_01T03863,F01
FGRAMPH1_01T03865,F02
FGRAMPH1_01T03867,F14
FGRAMPH1_01T03871,F18
FGRAMPH1_01T03873,F04
FGRAMPH1_01T03877,F01
FGRAMPH1_01T03883,F06
FGRAMPH1_01T03885,F02
FGRAMPH1_01T03891,F02
FGRAMPH1_01T03893,F09
FGRAMPH1_01T03895,F06
FGRAMPH1_01T03897,F03
FGRAMPH1_01T03899,F06
FGRAMPH1_01T03901,F03
FGRAMPH1_01T03905,F03
FGRAMPH1_01T03911,F01
FGRAMPH1_01T03913,F07
FGRAMPH1_01T03915,F02
FGRAMPH1_01T03917,F02
FGRAMPH1_01T03919,F05
FGRAMPH1_01T03921,F11
FGRAMPH1_01T03923,F07
FGRAMPH1_01T03925,F01
FGRAMPH1_01T03927,F02
FGRAMPH1_01T03929,F04
FGRAMPH1_01T03933,F01
FGRAMPH1_01T03935,F06
FGRAMPH1_01T03937,F01
FGRAMPH1_01T03939,F05
FGRAMPH1_01T03941,F09
FGRAMPH1_01T03943,F01
FGRAMPH1_01T03945,F01
FGRAMPH1_01T03947,F04
FGRAMPH1_01T03949,F01
FGRAMPH1_01T03951,F05
FGRAMPH1_01T03953,F02
FGRAMPH1_01T03955,F06
FGRAMPH1_01T03957,F02
FGRAMPH1_01T03959,F02
FGRAMPH1_01T03961,F08
FGRAMPH1_01T03963,F10
FGRAMPH1_01T03965,F01
FGRAMPH1_01T03973,F02
FGRAMPH1_01T03977,F02
FGRAMPH1_01T03979,F06
FGRAMPH1_01T03981,F03
FGRAMPH1_01T03983,F05
FGRAMPH1_01T03985,F02
FGRAMPH1_01T03987,F05
FGRAMPH1_01T03989,F01
FGRAMPH1_01T03991,F04
FGRAMPH1_01T03993,F03
FGRAMPH1_01T03995,F01
FGRAMPH1_01T03997,F02
FGRAMPH1_01T03999,F05
FGRAMPH1_01T04001,F01
FGRAMPH1_01T04003,F08
FGRAMPH1_01T04007,F06
FGRAMPH1_01T04009,F01
FGRAMPH1_01T04011,F05
FGRAMPH1_01T04013,F01
FGRAMPH1_01T04015,F01
FGRAMPH1_01T04017,F01
FGRAMPH1_01T04019,F01
FGRAMPH1_01T04021,F07
FGRAMPH1_01T04025,F04
FGRAMPH1_01T04027,F18
FGRAMPH1_01T04029,F04
FGRAMPH1_01T04031,F02
FGRAMPH1_01T04033,F06
FGRAMPH1_01T04037,F01
FGRAMPH1_01T04041,F02
FGRAMPH1_01T04043,F03
FGRAMPH1_01T04045,F03
FGRAMPH1_01T04047,F03
FGRAMPH1_01T04049,F01
FGRAMPH1_01T04053,F05
FGRAMPH1_01T04055,F01
FGRAMPH1_01T04057,F12
FGRAMPH1_01T04059,F04
FGRAMPH1_01T04061,F04
FGRAMPH1_01T04063,F06
FGRAMPH1_01T04065,F07
FGRAMPH1_01T04069,F15
FGRAMPH1_01T04071,F03
FGRAMPH1_01T04077,F07
FGRAMPH1_01T04083,F03
FGRAMPH1_01T04085,F03
FGRAMPH1_01T04087,F04
FGRAMPH1_01T04089,F04
FGRAMPH1_01T04091,F03
FGRAMPH1_01T04095,F03
FGRAMPH1_01T04099,F04
FGRAMPH1_01T04103,F06
FGRAMPH1_01T04105,F02
FGRAMPH1_01T04107,F03
FGRAMPH1_01T04111,F03
FGRAMPH1_01T04113,F02
FGRAMPH1_01T04115,F02
FGRAMPH1_01T04117,F03
FGRAMPH1_01T04119,F10
FGRAMPH1_01T04121,F06
FGRAMPH1_01T04123,F10
FGRAMPH1_01T04125,F06
FGRAMPH1_01T04127,F06
FGRAMPH1_01T04129,F02
FGRAMPH1_01T04133,F13
FGRAMPH1_01T04137,F04
FGRAMPH1_01T04139,F01
FGRAMPH1_01T04141,F02
FGRAMPH1_01T04143,F02
FGRAMPH1_01T04145,F04
FGRAMPH1_01T04147,F06
FGRAMPH1_01T04149,F01
FGRAMPH1_01T04157,F01
FGRAMPH1_01T04159,F01
FGRAMPH1_01T04161,F03
FGRAMPH1_01T04163,F02
FGRAMPH1_01T04165,F04
FGRAMPH1_01T04167,F01
FGRAMPH1_01T04169,F02
FGRAMPH1_01T04173,F03
FGRAMPH1_01T04175,F01
FGRAMPH1_01T04177,F04
FGRAMPH1_01T04181,F01
FGRAMPH1_01T04187,F04
FGRAMPH1_01T04189,F04
FGRAMPH1_01T04195,F01
FGRAMPH1_01T04197,F01
FGRAMPH1_01T04199,F03
FGRAMPH1_01T04203,F06
FGRAMPH1_01T04205,F13
FGRAMPH1_01T04209,F04
FGRAMPH1_01T04215,F01
FGRAMPH1_01T04217,F01
FGRAMPH1_01T04219,F01
FGRAMPH1_01T04221,F04
FGRAMPH1_01T04223,F03
FGRAMPH1_01T04225,F01
FGRAMPH1_01T04229,F03
FGRAMPH1_01T04231,F03
FGRAMPH1_01T04233,F01
FGRAMPH1_01T04235,F03
FGRAMPH1_01T04237,F03
FGRAMPH1_01T04239,F03
FGRAMPH1_01T04241,F02
FGRAMPH1_01T04243,F06
FGRAMPH1_01T04245,F03
FGRAMPH1_01T04247,F01
FGRAMPH1_01T04249,F06
FGRAMPH1_01T04251,F04
FGRAMPH1_01T04253,F04
FGRAMPH1_01T04257,F10
FGRAMPH1_01T04259,F03
FGRAMPH1_01T04263,F02
FGRAMPH1_01T04267,F04
FGRAMPH1_01T04271,F08
FGRAMPH1_01T04273,F01
FGRAMPH1_01T04275,F04
FGRAMPH1_01T04277,F09
FGRAMPH1_01T04283,F03
FGRAMPH1_01T04287,F08
FGRAMPH1_01T04289,F06
FGRAMPH1_01T04291,F01
FGRAMPH1_01T04293,F04
FGRAMPH1_01T04295,F11
FGRAMPH1_01T04297,F04
FGRAMPH1_01T04299,F02
FGRAMPH1_01T04301,F03
FGRAMPH1_01T04303,F03
FGRAMPH1_01T04305,F18
FGRAMPH1_01T04307,F04
FGRAMPH1_01T04309,F03
FGRAMPH1_01T04319,F03
