ID_RefSeq_v2.1,ID_RefSeq_v1.1,Module.Assignment
TraesCS3D03G0343200.1,TraesCS3D02G160300.1,W06
TraesCS3D03G0355300.1,TraesCS3D02G165600.1,W06
TraesCS3D03G0363400.1,TraesCS3D02G168500.1,W06
TraesCS3D03G0371700.1,TraesCS3D02G170300.1,W06
TraesCS3D03G0383900.1,TraesCS3D02G175900.1,W06
TraesCS3D03G0404600.1,TraesCS3D02G186400.1,W06
TraesCS3D03G0408500.1,TraesCS3D02G187900.1,W06
TraesCS3D03G0409900.1,TraesCS3D02G188400.1,W06
TraesCS3D03G0413100.1,TraesCS3D02G189800.1,W06
TraesCS3D03G0414200.1,TraesCS3D02G190300.1,W06
TraesCS3D03G0424100.1,TraesCS3D02G194700.1,W06
TraesCS3D03G0458400.1,TraesCS3D02G200800.1,W06
TraesCS3D03G0471400.1,TraesCS3D02G203100.1,W06
TraesCS3D03G0475300.1,TraesCS3D02G203800.1,W06
TraesCS3D03G0475800.1,TraesCS3D02G204000.1,W06
TraesCS3D03G0476800.1,TraesCS3D02G204400.1,W06
TraesCS3D03G0479700.2,TraesCS3D02G205200.2,W06
TraesCS3D03G0487900.1,TraesCS3D02G206700.1,W06
TraesCS3D03G0496200.1,TraesCS3D02G209500.1,W06
TraesCS3D03G0496700.1,TraesCS3D02G209900.1,W06
TraesCS3D03G0506600.1,TraesCS3D02G212800.1,W06
TraesCS3D03G0508600.1,TraesCS3D02G213400.1,W06
TraesCS3D03G0525000.1,TraesCS3D02G234100.1,W06
TraesCS3D03G0535800.1,TraesCS3D02G229400.1,W06
TraesCS3D03G0536400.1,TraesCS3D02G229100.1,W06
TraesCS3D03G0542200.1,TraesCS3D02G226400.1,W06
TraesCS3D03G0550100.2,TraesCS3D02G222200.2,W06
TraesCS3D03G0554200.1,TraesCS3D02G220000.1,W06
TraesCS3D03G0559800.1,TraesCS3D02G237400.1,W06
TraesCS3D03G0566400.1,TraesCS3D02G240400.1,W06
TraesCS3D03G0567200.1,TraesCS3D02G240900.1,W06
TraesCS3D03G0582200.1,TraesCS3D02G247500.1,W06
TraesCS3D03G0599100.1,TraesCS3D02G256200.1,W06
TraesCS3D03G0603100.1,TraesCS3D02G258500.1,W06
TraesCS3D03G0626300.2,TraesCS3D02G271100.1,W06
TraesCS3D03G0628600.1,TraesCS3D02G272300.1,W06
TraesCS3D03G0657000.1,TraesCS3D02G285400.1,W06
TraesCS3D03G0667800.1,TraesCS3D02G290200.1,W06
TraesCS3D03G0670600.1,TraesCS3D02G291900.1,W06
TraesCS3D03G0683900.1,TraesCS3D02G298300.1,W06
TraesCS3D03G0711900.1,TraesCS3D02G312800.1,W06
TraesCS3D03G0717100.1,TraesCS3D02G316000.1,W06
TraesCS3D03G0719000.1,TraesCS3D02G317400.1,W06
TraesCS3D03G0725300.1,TraesCS3D02G320500.1,W06
TraesCS3D03G0725400.1,TraesCS3D02G320600.1,W06
TraesCS3D03G0731900.1,TraesCS3D02G324000.1,W06
TraesCS3D03G0736000.1,TraesCS3D02G326700.1,W06
TraesCS3D03G0737900.2,TraesCS3D02G327500.2,W06
TraesCS3D03G0769800.1,TraesCS3D02G346000.1,W06
TraesCS3D03G0783400.1,TraesCS3D02G353500.1,W06
TraesCS3D03G0797800.1,TraesCS3D02G360000.1,W06
TraesCS3D03G0798100.1,TraesCS3D02G360100.1,W06
TraesCS3D03G0840900.1,TraesCS3D02G381500.1,W06
TraesCS3D03G0846300.1,TraesCS3D02G383800.1,W06
TraesCS3D03G0863000.1,TraesCS3D02G390700.1,W06
TraesCS3D03G0866600.1,TraesCS3D02G392300.1,W06
TraesCS3D03G0887100.1,TraesCS3D02G402700.1,W06
TraesCS3D03G0888000.1,TraesCS3D02G403200.1,W06
TraesCS3D03G0898900.1,TraesCS3D02G408200.1,W06
TraesCS3D03G0915800.1,TraesCS3D02G417600.1,W06
TraesCS3D03G0919300.1,TraesCS3D02G419200.1,W06
TraesCS3D03G0927400.1,TraesCS3D02G423100.1,W06
TraesCS3D03G0937300.1,TraesCS3D02G426600.1,W06
TraesCS3D03G0968500.1,TraesCS3D02G441200.1,W06
TraesCS3D03G0976100.1,TraesCS3D02G444600.1,W06
TraesCS3D03G0991600.1,TraesCS3D02G450900.1,W06
TraesCS3D03G0993200.1,TraesCS3D02G451700.1,W06
TraesCS3D03G1026600.1,TraesCS3D02G465600.1,W06
TraesCS3D03G1069300.1,TraesCS3D02G483400.1,W06
TraesCS3D03G1139900.1,TraesCS3D02G515200.1,W06
TraesCS3D03G1143200.1,TraesCS3D02G516200.1,W06
TraesCS3D03G1147500.1,TraesCS3D02G518500.1,W06
TraesCS3D03G1167300.1,TraesCS3D02G527800.1,W06
TraesCS3D03G1168500.1,TraesCS3D02G528500.1,W06
TraesCS4A03G0004100.1,TraesCS4A02G002700.1,W06
TraesCS4A03G0014400.1,TraesCS4A02G008300.1,W06
TraesCS4A03G0023900.1,TraesCS4A02G014000.1,W06
TraesCS4A03G0035800.1,TraesCS4A02G020000.1,W06
TraesCS4A03G0039500.1,TraesCS4A02G021700.1,W06
TraesCS4A03G0067900.1,TraesCS4A02G035800.1,W06
TraesCS4A03G0086800.1,TraesCS4A02G044600.1,W06
TraesCS4A03G0091800.1,TraesCS4A02G047400.1,W06
TraesCS4A03G0104200.1,TraesCS4A02G053500.1,W06
TraesCS4A03G0104900.1,TraesCS4A02G053700.1,W06
TraesCS4A03G0117700.2,TraesCS4A02G059300.2,W06
TraesCS4A03G0122500.1,TraesCS4A02G061500.1,W06
TraesCS4A03G0148700.1,TraesCS4A02G073800.1,W06
TraesCS4A03G0151900.1,TraesCS4A02G075000.1,W06
TraesCS4A03G0154700.1,TraesCS4A02G076400.1,W06
TraesCS4A03G0154900.1,TraesCS4A02G076500.1,W06
TraesCS4A03G0163100.1,TraesCS4A02G080100.1,W06
TraesCS4A03G0165400.1,TraesCS4A02G081300.1,W06
TraesCS4A03G0178300.1,TraesCS4A02G087200.1,W06
TraesCS4A03G0180400.1,TraesCS4A02G087900.1,W06
TraesCS4A03G0183100.1,TraesCS4A02G089200.1,W06
TraesCS4A03G0191200.1,TraesCS4A02G093000.1,W06
TraesCS4A03G0192300.1,TraesCS4A02G093600.1,W06
TraesCS4A03G0206600.1,TraesCS4A02G100000.1,W06
TraesCS4A03G0209200.1,TraesCS4A02G101800.1,W06
TraesCS4A03G0215000.1,TraesCS4A02G104700.1,W06
TraesCS4A03G0232900.1,TraesCS4A02G113300.1,W06
TraesCS4A03G0235700.1,TraesCS4A02G115000.1,W06
TraesCS4A03G0258000.1,TraesCS4A02G124100.1,W06
TraesCS4A03G0288900.2,TraesCS4A02G134300.2,W06
TraesCS4A03G0319700.1,TraesCS4A02G142000.1,W06
TraesCS4A03G0348800.1,TraesCS4A02G149200.1,W06
TraesCS4A03G0381500.1,TraesCS4A02G151500.1,W06
TraesCS4A03G0397400.1,TraesCS4A02G156300.1,W06
TraesCS4A03G0399300.1,TraesCS4A02G156500.1,W06
TraesCS4A03G0401300.1,TraesCS4A02G156900.1,W06
TraesCS4A03G0410400.1,TraesCS4A02G160000.1,W06
TraesCS4A03G0445200.1,TraesCS4A02G165600.1,W06
TraesCS4A03G0489500.1,TraesCS4A02G179700.1,W06
TraesCS4A03G0491200.2,TraesCS4A02G180700.2,W06
TraesCS4A03G0510400.1,TraesCS4A02G190100.1,W06
TraesCS4A03G0515000.1,TraesCS4A02G192300.1,W06
TraesCS4A03G0554100.1,TraesCS4A02G208100.1,W06
TraesCS4A03G0567800.1,TraesCS4A02G213100.1,W06
TraesCS4A03G0574600.1,TraesCS4A02G216600.1,W06
TraesCS4A03G0585900.1,TraesCS4A02G219900.1,W06
TraesCS4A03G0599800.1,TraesCS4A02G225500.1,W06
TraesCS4A03G0631700.1,TraesCS4A02G239200.1,W06
TraesCS4A03G0647600.1,TraesCS4A02G245500.1,W06
TraesCS4A03G0661200.1,TraesCS4A02G251900.1,W06
TraesCS4A03G0669400.1,TraesCS4A02G255700.1,W06
TraesCS4A03G0684300.1,TraesCS4A02G263100.1,W06
TraesCS4A03G0684900.1,TraesCS4A02G263200.1,W06
TraesCS4A03G0697400.1,TraesCS4A02G268700.1,W06
TraesCS4A03G0700200.1,TraesCS4A02G270400.1,W06
TraesCS4A03G0705900.1,TraesCS4A02G272500.1,W06
TraesCS4A03G0707400.1,TraesCS4A02G273400.1,W06
TraesCS4A03G0713400.1,TraesCS4A02G276800.1,W06
TraesCS4A03G0756100.1,TraesCS4A02G299400.1,W06
TraesCS4A03G0768200.1,TraesCS4A02G305400.1,W06
TraesCS4A03G0771900.1,TraesCS4A02G307800.1,W06
TraesCS4A03G0780600.1,TraesCS4A02G312200.1,W06
TraesCS4A03G0794000.1,TraesCS4A02G318200.1,W06
TraesCS4A03G0798000.1,TraesCS4A02G319800.1,W06
TraesCS4A03G0801600.1,TraesCS4A02G321800.1,W06
TraesCS4A03G0848600.1,TraesCS4A02G341700.1,W06
TraesCS4A03G0873600.1,TraesCS4A02G353000.1,W06
TraesCS4A03G0878400.1,TraesCS4A02G355400.1,W06
TraesCS4A03G0907800.1,TraesCS4A02G368500.1,W06
TraesCS4A03G0907900.1,TraesCS4A02G368600.1,W06
TraesCS4A03G0916200.1,TraesCS4A02G371600.1,W06
TraesCS4A03G0922000.1,TraesCS4A02G372600.1,W06
TraesCS4A03G0948000.1,TraesCS4A02G381500.1,W06
TraesCS4A03G1010700.1,TraesCS4A02G407200.1,W06
TraesCS4A03G1016200.1,TraesCS4A02G410300.1,W06
TraesCS4A03G1056200.1,TraesCS4A02G425100.1,W06
TraesCS4A03G1066800.1,TraesCS4A02G429100.1,W06
TraesCS4A03G1076500.1,TraesCS4A02G433200.1,W06
TraesCS4A03G1149500.1,TraesCS4A02G457100.1,W06
TraesCS4A03G1157500.2,TraesCS4A02G459700.2,W06
TraesCS4A03G1192700.1,TraesCS4A02G473400.1,W06
TraesCS4A03G1198000.1,TraesCS4A02G475200.1,W06
TraesCS4A03G1221100.1,TraesCS4A02G484200.1,W06
TraesCS4A03G1243900.1,TraesCS4A02G495000.1,W06
TraesCS4B03G0028200.1,TraesCS4B02G014100.1,W06
TraesCS4B03G0040700.1,TraesCS4B02G019600.1,W06
TraesCS4B03G0053500.1,TraesCS4B02G025600.1,W06
TraesCS4B03G0077900.1,TraesCS4B02G035300.1,W06
TraesCS4B03G0080900.1,TraesCS4B02G037100.1,W06
TraesCS4B03G0084300.1,TraesCS4B02G038700.1,W06
TraesCS4B03G0089400.1,TraesCS4B02G041500.1,W06
TraesCS4B03G0107300.1,TraesCS4B02G049500.1,W06
TraesCS4B03G0111000.1,TraesCS4B02G051600.1,W06
TraesCS4B03G0116500.1,TraesCS4B02G053900.1,W06
TraesCS4B03G0124200.1,TraesCS4B02G056800.1,W06
TraesCS4B03G0127200.1,TraesCS4B02G058500.1,W06
TraesCS4B03G0131600.1,TraesCS4B02G060300.1,W06
TraesCS4B03G0215600.1,TraesCS4B02G094500.1,W06
TraesCS4B03G0229300.1,TraesCS4B02G100700.1,W06
TraesCS4B03G0232600.1,TraesCS4B02G102200.1,W06
TraesCS4B03G0233800.1,TraesCS4B02G102700.1,W06
TraesCS4B03G0245600.1,TraesCS4B02G108000.1,W06
TraesCS4B03G0301100.1,TraesCS4B02G127700.1,W06
TraesCS4B03G0390700.1,TraesCS4B02G152800.1,W06
TraesCS4B03G0415200.1,TraesCS4B02G157300.1,W06
TraesCS4B03G0478900.1,TraesCS4B02G169700.1,W06
TraesCS4B03G0483600.1,TraesCS4B02G171600.1,W06
TraesCS4B03G0506900.1,TraesCS4B02G180300.1,W06
TraesCS4B03G0514800.1,TraesCS4B02G182600.1,W06
TraesCS4B03G0532300.1,TraesCS4B02G189200.1,W06
TraesCS4B03G0541300.1,TraesCS4B02G193000.1,W06
TraesCS4B03G0550500.1,TraesCS4B02G196200.1,W06
TraesCS4B03G0551000.1,TraesCS4B02G196500.1,W06
TraesCS4B03G0568600.1,TraesCS4B02G204300.1,W06
TraesCS4B03G0580800.1,TraesCS4B02G210000.1,W06
TraesCS4B03G0585700.1,TraesCS4B02G212500.1,W06
TraesCS4B03G0588400.1,TraesCS4B02G213400.1,W06
TraesCS4B03G0589400.1,TraesCS4B02G214000.1,W06
TraesCS4B03G0594500.1,TraesCS4B02G216300.1,W06
TraesCS4B03G0595500.1,TraesCS4B02G216700.1,W06
TraesCS4B03G0598500.1,TraesCS4B02G217600.1,W06
TraesCS4B03G0623600.1,TraesCS4B02G228000.1,W06
TraesCS4B03G0632400.1,TraesCS4B02G231700.1,W06
TraesCS4B03G0635800.1,TraesCS4B02G233300.1,W06
TraesCS4B03G0639300.1,TraesCS4B02G234500.1,W06
TraesCS4B03G0646500.1,TraesCS4B02G236900.1,W06
TraesCS4B03G0651100.1,TraesCS4B02G238500.1,W06
TraesCS4B03G0664300.1,TraesCS4B02G244100.1,W06
TraesCS4B03G0668200.1,TraesCS4B02G246700.1,W06
TraesCS4B03G0668600.1,TraesCS4B02G247000.1,W06
TraesCS4B03G0694000.1,TraesCS4B02G260300.1,W06
TraesCS4B03G0711200.1,TraesCS4B02G267400.1,W06
TraesCS4B03G0713900.1,TraesCS4B02G268600.1,W06
TraesCS4B03G0745700.1,TraesCS4B02G281800.1,W06
TraesCS4B03G0771800.1,TraesCS4B02G293400.1,W06
TraesCS4B03G0777800.1,TraesCS4B02G295800.1,W06
TraesCS4B03G0787700.1,TraesCS4B02G299700.1,W06
TraesCS4B03G0800000.1,TraesCS4B02G306400.1,W06
TraesCS4B03G0826200.1,TraesCS4B02G318500.1,W06
TraesCS4B03G0872000.1,TraesCS4B02G335600.1,W06
TraesCS4B03G0956000.1,TraesCS4B02G371800.1,W06
TraesCS4B03G0963200.1,TraesCS4B02G375000.1,W06
TraesCS4B03G0971000.2,TraesCS4B02G379800.2,W06
TraesCS4B03G0971700.1,TraesCS4B02G380400.1,W06
TraesCS4B03G1005300.1,TraesCS4B02G394700.1,W06
TraesCS4D03G0019200.1,TraesCS4D02G011800.1,W06
TraesCS4D03G0022200.1,TraesCS4D02G013600.1,W06
TraesCS4D03G0031700.1,TraesCS4D02G020200.1,W06
TraesCS4D03G0036500.1,TraesCS4D02G022700.1,W06
TraesCS4D03G0082700.1,TraesCS4D02G046300.1,W06
TraesCS4D03G0093600.1,TraesCS4D02G051500.1,W06
TraesCS4D03G0099100.1,TraesCS4D02G054100.1,W06
TraesCS4D03G0111700.1,TraesCS4D02G060000.1,W06
TraesCS4D03G0126400.1,TraesCS4D02G067000.1,W06
TraesCS4D03G0130400.1,TraesCS4D02G068900.1,W06
TraesCS4D03G0140900.1,TraesCS4D02G074000.1,W06
TraesCS4D03G0141300.1,TraesCS4D02G074400.1,W06
TraesCS4D03G0158100.1,TraesCS4D02G082800.1,W06
TraesCS4D03G0159400.1,TraesCS4D02G083400.1,W06
TraesCS4D03G0168200.1,TraesCS4D02G086500.1,W06
TraesCS4D03G0207800.1,TraesCS4D02G105100.1,W06
TraesCS4D03G0240700.1,TraesCS4D02G120400.1,W06
TraesCS4D03G0246200.1,TraesCS4D02G123100.1,W06
TraesCS4D03G0249000.1,TraesCS4D02G124600.1,W06
TraesCS4D03G0251100.1,TraesCS4D02G126000.1,W06
TraesCS4D03G0316600.1,TraesCS4D02G149400.1,W06
TraesCS4D03G0385700.1,TraesCS4D02G162000.1,W06
TraesCS4D03G0398500.1,TraesCS4D02G164600.1,W06
TraesCS4D03G0418800.1,TraesCS4D02G168800.1,W06
TraesCS4D03G0420900.1,TraesCS4D02G169600.1,W06
TraesCS4D03G0433500.1,TraesCS4D02G174700.1,W06
TraesCS4D03G0433600.1,TraesCS4D02G174800.1,W06
TraesCS4D03G0460100.1,TraesCS4D02G185500.1,W06
TraesCS4D03G0472500.1,TraesCS4D02G190600.1,W06
TraesCS4D03G0485000.1,TraesCS4D02G196800.1,W06
TraesCS4D03G0489600.1,TraesCS4D02G198900.1,W06
TraesCS4D03G0504800.1,TraesCS4D02G206500.1,W06
TraesCS4D03G0515400.1,TraesCS4D02G210700.1,W06
TraesCS4D03G0523900.1,TraesCS4D02G214700.1,W06
TraesCS4D03G0528100.1,TraesCS4D02G216800.1,W06
TraesCS4D03G0529200.1,TraesCS4D02G217500.1,W06
TraesCS4D03G0543000.1,TraesCS4D02G224200.1,W06
TraesCS4D03G0544400.1,TraesCS4D02G225000.1,W06
TraesCS4D03G0553500.1,TraesCS4D02G228900.1,W06
TraesCS4D03G0556100.1,TraesCS4D02G230300.1,W06
TraesCS4D03G0563100.1,TraesCS4D02G233600.1,W06
TraesCS4D03G0579800.1,TraesCS4D02G240400.1,W06
TraesCS4D03G0592000.1,TraesCS4D02G246400.1,W06
TraesCS4D03G0602800.1,TraesCS4D02G251000.1,W06
TraesCS4D03G0607500.1,TraesCS4D02G252900.1,W06
TraesCS4D03G0609400.1,TraesCS4D02G254100.1,W06
TraesCS4D03G0616700.1,TraesCS4D02G257200.1,W06
TraesCS4D03G0621600.1,TraesCS4D02G260100.1,W06
TraesCS4D03G0632100.1,TraesCS4D02G265700.1,W06
TraesCS4D03G0634700.1,TraesCS4D02G267000.1,W06
TraesCS4D03G0665400.1,TraesCS4D02G280400.1,W06
TraesCS4D03G0692700.1,TraesCS4D02G292000.1,W06
TraesCS4D03G0699400.1,TraesCS4D02G295500.1,W06
TraesCS4D03G0706100.1,TraesCS4D02G298600.1,W06
TraesCS4D03G0718200.1,TraesCS4D02G304600.1,W06
TraesCS4D03G0744400.1,TraesCS4D02G319000.1,W06
TraesCS4D03G0759600.1,TraesCS4D02G327100.1,W06
TraesCS4D03G0764100.1,TraesCS4D02G329500.1,W06
TraesCS4D03G0777400.1,TraesCS4D02G334300.1,W06
TraesCS4D03G0788100.1,TraesCS4D02G339400.1,W06
TraesCS4D03G0794000.1,TraesCS4D02G341700.1,W06
TraesCS4D03G0795300.1,TraesCS4D02G342200.1,W06
TraesCS4D03G0831200.1,TraesCS4D02G362300.1,W06
TraesCS5A03G0017500.1,TraesCS5A02G007800.1,W06
TraesCS5A03G0033000.1,TraesCS5A02G014300.1,W06
TraesCS5A03G0082500.1,TraesCS5A02G033800.1,W06
TraesCS5A03G0124500.1,TraesCS5A02G048600.1,W06
TraesCS5A03G0152500.1,TraesCS5A02G059600.1,W06
TraesCS5A03G0154900.1,TraesCS5A02G060600.1,W06
TraesCS5A03G0160800.1,TraesCS5A02G062300.1,W06
TraesCS5A03G0199900.1,TraesCS5A02G079300.1,W06
TraesCS5A03G0217400.1,TraesCS5A02G086100.1,W06
TraesCS5A03G0237300.1,TraesCS5A02G093100.1,W06
TraesCS5A03G0251200.1,TraesCS5A02G099800.1,W06
TraesCS5A03G0270200.1,TraesCS5A02G104200.2,W06
TraesCS5A03G0276300.1,TraesCS5A02G106000.1,W06
TraesCS5A03G0279200.1,TraesCS5A02G106500.1,W06
TraesCS5A03G0283600.1,TraesCS5A02G107500.1,W06
TraesCS5A03G0288200.1,TraesCS5A02G108700.1,W06
TraesCS5A03G0334600.1,TraesCS5A02G120600.1,W06
TraesCS5A03G0382800.1,TraesCS5A02G135500.1,W06
TraesCS5A03G0396100.1,TraesCS5A02G142100.1,W06
TraesCS5A03G0408300.1,TraesCS5A02G147100.1,W06
TraesCS5A03G0410700.1,TraesCS5A02G148500.1,W06
TraesCS5A03G0416400.1,TraesCS5A02G151700.1,W06
TraesCS5A03G0432400.1,TraesCS5A02G159400.1,W06
TraesCS5A03G0447100.2,TraesCS5A02G164900.1,W06
TraesCS5A03G0456300.1,TraesCS5A02G169600.1,W06
TraesCS5A03G0462900.1,TraesCS5A02G172600.1,W06
TraesCS5A03G0476700.1,TraesCS5A02G179600.1,W06
TraesCS5A03G0483500.1,TraesCS5A02G182800.1,W06
TraesCS5A03G0486700.1,TraesCS5A02G184100.1,W06
TraesCS5A03G0499100.1,TraesCS5A02G195200.1,W06
TraesCS5A03G0501100.1,TraesCS5A02G194000.1,W06
TraesCS5A03G0503800.1,TraesCS5A02G192500.1,W06
TraesCS5A03G0511800.1,TraesCS5A02G188400.1,W06
TraesCS5A03G0524300.1,TraesCS5A02G202100.1,W06
TraesCS5A03G0537700.1,TraesCS5A02G207500.1,W06
TraesCS5A03G0573700.1,TraesCS5A02G224100.1,W06
TraesCS5A03G0583200.1,TraesCS5A02G228200.1,W06
TraesCS5A03G0584200.1,TraesCS5A02G228900.1,W06
TraesCS5A03G0626900.1,TraesCS5A02G250800.1,W06
TraesCS5A03G0633800.1,TraesCS5A02G253700.1,W06
TraesCS5A03G0644600.1,TraesCS5A02G258900.1,W06
TraesCS5A03G0690700.1,TraesCS5A02G281300.1,W06
TraesCS5A03G0695600.1,TraesCS5A02G284400.1,W06
TraesCS5A03G0696400.1,TraesCS5A02G284600.1,W06
TraesCS5A03G0700200.1,TraesCS5A02G285600.1,W06
TraesCS5A03G0704000.1,TraesCS5A02G287400.1,W06
TraesCS5A03G0721600.1,TraesCS5A02G296200.1,W06
TraesCS5A03G0723400.1,TraesCS5A02G297100.1,W06
TraesCS5A03G0767400.1,TraesCS5A02G316100.1,W06
TraesCS5A03G0768800.1,TraesCS5A02G316700.1,W06
TraesCS5A03G0768900.1,TraesCS5A02G316800.1,W06
TraesCS5A03G0785000.1,TraesCS5A02G323400.1,W06
TraesCS5A03G0791200.1,TraesCS5A02G326100.1,W06
TraesCS5A03G0820200.1,TraesCS5A02G341300.1,W06
TraesCS5A03G0849000.1,TraesCS5A02G352900.1,W06
TraesCS5A03G0859000.1,TraesCS5A02G357300.1,W06
TraesCS5A03G0875500.1,TraesCS5A02G364300.1,W06
TraesCS5A03G0882900.1,TraesCS5A02G367000.1,W06
TraesCS5A03G0890200.1,TraesCS5A02G369800.1,W06
TraesCS5A03G0890300.1,TraesCS5A02G369900.1,W06
TraesCS5A03G0897900.1,TraesCS5A02G373900.1,W06
TraesCS5A03G0902500.1,TraesCS5A02G376400.1,W06
TraesCS5A03G0903400.1,TraesCS5A02G376900.1,W06
TraesCS5A03G0918800.1,TraesCS5A02G383200.1,W06
TraesCS5A03G0919400.1,TraesCS5A02G383700.1,W06
TraesCS5A03G0935400.1,TraesCS5A02G391700.1,W06
TraesCS5A03G0938800.1,TraesCS5A02G393800.1,W06
TraesCS5A03G0955800.1,TraesCS5A02G401600.1,W06
TraesCS5A03G0956400.1,TraesCS5A02G402000.1,W06
TraesCS5A03G0958900.1,TraesCS5A02G403700.1,W06
TraesCS5A03G1013600.1,TraesCS5A02G428700.1,W06
TraesCS5A03G1015100.1,TraesCS5A02G429600.1,W06
TraesCS5A03G1022100.1,TraesCS5A02G432600.1,W06
TraesCS5A03G1100300.1,TraesCS5A02G466700.1,W06
TraesCS5A03G1115600.1,TraesCS5A02G473400.1,W06
TraesCS5A03G1132400.1,TraesCS5A02G481400.1,W06
TraesCS5A03G1138600.1,TraesCS5A02G485100.1,W06
TraesCS5A03G1150600.1,TraesCS5A02G490100.1,W06
TraesCS5A03G1156500.1,TraesCS5A02G493200.1,W06
TraesCS5A03G1165000.1,TraesCS5A02G497400.1,W06
TraesCS5A03G1167200.1,TraesCS5A02G498300.1,W06
TraesCS5A03G1169800.1,TraesCS5A02G499300.1,W06
TraesCS5A03G1186200.1,TraesCS5A02G505400.1,W06
TraesCS5A03G1186300.1,TraesCS5A02G505500.1,W06
TraesCS5A03G1207200.1,TraesCS5A02G515500.1,W06
TraesCS5A03G1220200.1,TraesCS5A02G522500.1,W06
TraesCS5B03G0028900.1,TraesCS5B02G013400.1,W06
TraesCS5B03G0040800.1,TraesCS5B02G017900.1,W06
TraesCS5B03G0042900.1,TraesCS5B02G018500.1,W06
TraesCS5B03G0164300.2,TraesCS5B02G067200.2,W06
TraesCS5B03G0168800.1,TraesCS5B02G068700.1,W06
TraesCS5B03G0169700.1,TraesCS5B02G069400.1,W06
TraesCS5B03G0171900.1,TraesCS5B02G070000.1,W06
TraesCS5B03G0195100.1,TraesCS5B02G078400.1,W06
TraesCS5B03G0195800.1,TraesCS5B02G078700.1,W06
TraesCS5B03G0211600.1,TraesCS5B02G084500.1,W06
TraesCS5B03G0215100.1,TraesCS5B02G085600.1,W06
TraesCS5B03G0229600.1,TraesCS5B02G091600.1,W06
TraesCS5B03G0229800.1,TraesCS5B02G091700.1,W06
TraesCS5B03G0239800.1,TraesCS5B02G095000.1,W06
TraesCS5B03G0267400.1,TraesCS5B02G105000.1,W06
TraesCS5B03G0313800.1,TraesCS5B02G115800.1,W06
TraesCS5B03G0348800.1,TraesCS5B02G127800.1,W06
TraesCS5B03G0364300.1,TraesCS5B02G132000.1,W06
TraesCS5B03G0393800.1,TraesCS5B02G141800.1,W06
TraesCS5B03G0400100.1,TraesCS5B02G144400.1,W06
TraesCS5B03G0407800.1,TraesCS5B02G147100.1,W06
TraesCS5B03G0425200.1,TraesCS5B02G155800.1,W06
TraesCS5B03G0437700.1,TraesCS5B02G160800.1,W06
TraesCS5B03G0441400.1,TraesCS5B02G162400.1,W06
TraesCS5B03G0444300.1,TraesCS5B02G163700.1,W06
TraesCS5B03G0447700.2,TraesCS5B02G165400.2,W06
TraesCS5B03G0455500.1,TraesCS5B02G168900.1,W06
TraesCS5B03G0458700.1,TraesCS5B02G170500.1,W06
TraesCS5B03G0468100.1,TraesCS5B02G175000.1,W06
TraesCS5B03G0470600.1,TraesCS5B02G176500.1,W06
TraesCS5B03G0492600.1,TraesCS5B02G184800.1,W06
TraesCS5B03G0506900.1,TraesCS5B02G190600.1,W06
TraesCS5B03G0518900.1,TraesCS5B02G195000.1,W06
TraesCS5B03G0520100.1,TraesCS5B02G195600.1,W06
TraesCS5B03G0542200.1,TraesCS5B02G203300.1,W06
TraesCS5B03G0592600.1,TraesCS5B02G225100.1,W06
TraesCS5B03G0597600.1,TraesCS5B02G227000.1,W06
TraesCS5B03G0598900.1,TraesCS5B02G227600.1,W06
TraesCS5B03G0655400.1,TraesCS5B02G252200.1,W06
TraesCS5B03G0656000.1,TraesCS5B02G252400.1,W06
TraesCS5B03G0674300.1,TraesCS5B02G259600.1,W06
TraesCS5B03G0685300.1,TraesCS5B02G262800.1,W06
TraesCS5B03G0690700.1,TraesCS5B02G264500.1,W06
TraesCS5B03G0707800.1,TraesCS5B02G271300.1,W06
TraesCS5B03G0725700.1,TraesCS5B02G280100.1,W06
TraesCS5B03G0736300.1,TraesCS5B02G284800.1,W06
TraesCS5B03G0742400.1,TraesCS5B02G286900.1,W06
TraesCS5B03G0774900.1,TraesCS5B02G303100.1,W06
TraesCS5B03G0822600.1,TraesCS5B02G325800.1,W06
TraesCS5B03G0858100.1,TraesCS5B02G340900.1,W06
TraesCS5B03G0909000.1,TraesCS5B02G362300.1,W06
TraesCS5B03G0916300.1,TraesCS5B02G366200.1,W06
TraesCS5B03G0918100.1,TraesCS5B02G366500.1,W06
TraesCS5B03G0929600.1,TraesCS5B02G369200.1,W06
TraesCS5B03G0937300.1,TraesCS5B02G372100.1,W06
TraesCS5B03G0937500.1,TraesCS5B02G372300.1,W06
TraesCS5B03G0938800.1,TraesCS5B02G373100.1,W06
TraesCS5B03G0988800.1,TraesCS5B02G398100.1,W06
TraesCS5B03G0989400.1,TraesCS5B02G398300.1,W06
TraesCS5B03G1021700.1,TraesCS5B02G414900.1,W06
TraesCS5B03G1050800.1,TraesCS5B02G425600.1,W06
TraesCS5B03G1083100.1,TraesCS5B02G440300.1,W06
TraesCS5B03G1090800.1,TraesCS5B02G444000.1,W06
TraesCS5B03G1164900.1,TraesCS5B02G477000.1,W06
TraesCS5B03G1167700.1,TraesCS5B02G478600.1,W06
TraesCS5B03G1168200.1,TraesCS5B02G479000.1,W06
TraesCS5B03G1173100.1,TraesCS5B02G481200.1,W06
TraesCS5B03G1183400.1,TraesCS5B02G486200.1,W06
