,logFC,logCPM,PValue,FDR
FGRAMPH1_01T10701,-2.854570079,11.38147031,6.21E-17,1.32E-14
FGRAMPH1_01T20717,-2.855560369,6.438801623,2.79E-05,0.000385246
FGRAMPH1_01T13647,-2.857386439,5.270599167,0.000350355,0.003029553
FGRAMPH1_01T19803,-2.86231279,5.823758504,0.000591146,0.004653996
FGRAMPH1_01T12539,-2.869517436,7.660562341,1.34E-05,0.000206944
FGRAMPH1_01T01623,-2.875396135,8.817546405,3.23E-08,1.07E-06
FGRAMPH1_01T20501,-2.882340958,7.837752033,1.06E-06,2.32E-05
FGRAMPH1_01T26669,-2.888184743,9.752750359,5.73E-11,3.68E-09
FGRAMPH1_01T23623,-2.889125277,7.615227776,9.99E-06,0.000159799
FGRAMPH1_01T26735,-2.889449527,7.227977699,0.000281387,0.002546846
FGRAMPH1_01T16553,-2.88950208,7.20820534,0.005462008,0.027379326
FGRAMPH1_01T00855,-2.891765502,5.653159278,0.000293904,0.002632804
FGRAMPH1_01T11055,-2.898048064,6.029778845,0.0055378,0.027578294
FGRAMPH1_01T04757,-2.900784994,6.066960706,0.000378753,0.00321663
FGRAMPH1_01T19343,-2.907109482,9.997271118,2.27E-10,1.26E-08
FGRAMPH1_01T23865,-2.920900287,6.851128119,0.005283163,0.026665573
FGRAMPH1_01T01535,-2.922893168,7.328579989,8.78E-05,0.000993298
FGRAMPH1_01T03835,-2.924371222,6.997997821,0.000188385,0.001857754
FGRAMPH1_01T06353,-2.924501066,5.457747021,0.008018555,0.036859432
FGRAMPH1_01T19363,-2.926831726,10.8357774,1.24E-09,5.71E-08
FGRAMPH1_01T02207,-2.928541888,6.842388869,3.63E-06,6.69E-05
FGRAMPH1_01T02919,-2.941262163,5.774758669,0.000198145,0.001932921
FGRAMPH1_01T26447,-2.942307426,6.936911198,4.68E-05,0.00059084
FGRAMPH1_01T18507,-2.94395656,5.975127951,3.84E-05,0.000501989
FGRAMPH1_01T02525,-2.944888664,6.337889418,0.001394676,0.009218255
FGRAMPH1_01T25321,-2.955366629,7.756941544,1.34E-06,2.84E-05
FGRAMPH1_01T15077,-2.958062956,5.986807734,0.000167212,0.001705199
FGRAMPH1_01T15157,-2.960857117,5.975179496,0.0002049,0.001990594
FGRAMPH1_01T02707,-2.961873214,7.929705113,8.27E-08,2.54E-06
FGRAMPH1_01T21471,-2.96196965,7.903918414,0.000730867,0.005521347
FGRAMPH1_01T17281,-2.962034096,8.611257252,2.75E-09,1.16E-07
FGRAMPH1_01T06903,-2.962735557,6.268235946,0.002022097,0.01245534
FGRAMPH1_01T19379,-2.965098315,8.740959873,2.98E-08,9.99E-07
FGRAMPH1_01T23287,-2.966346391,7.522145839,9.01E-06,0.00014574
FGRAMPH1_01T04941,-2.968729158,6.700233683,0.000262528,0.002422245
FGRAMPH1_01T09523,-2.969235585,5.91998529,4.95E-05,0.000618697
FGRAMPH1_01T17639,-2.969418001,6.744799446,0.003015502,0.017066665
FGRAMPH1_01T24129,-2.970922339,5.756423415,0.000167538,0.001706868
FGRAMPH1_01T06941,-2.973721267,6.076172818,0.000248841,0.002318449
FGRAMPH1_01T26623,-2.974155388,6.412790704,3.04E-06,5.68E-05
FGRAMPH1_01T01941,-2.978870214,6.497015841,0.000253936,0.002353352
FGRAMPH1_01T06677,-2.98066335,6.076643697,0.001691064,0.010801954
FGRAMPH1_01T22863,-2.982116396,7.074687799,4.61E-06,8.24E-05
FGRAMPH1_01T10225,-2.985174986,6.724364432,0.000503402,0.004070395
FGRAMPH1_01T28233,-2.986175606,7.043751541,0.000213099,0.002049314
FGRAMPH1_01T05417,-2.991869238,6.395846203,0.0001364,0.00143433
FGRAMPH1_01T10773,-2.995885204,7.218507624,1.45E-05,0.000221498
FGRAMPH1_01T03031,-3.002128433,7.232018096,2.28E-06,4.44E-05
FGRAMPH1_01T04755,-3.002352458,5.59202502,0.002454831,0.014552349
FGRAMPH1_01T26879,-3.002481124,6.68304286,0.001921777,0.011975913
FGRAMPH1_01T07551,-3.003847985,7.24594836,4.69E-07,1.16E-05
FGRAMPH1_01T25855,-3.004923923,8.367572358,4.97E-06,8.81E-05
FGRAMPH1_01T16563,-3.008168134,5.647089023,0.001818271,0.011495207
FGRAMPH1_01T27143,-3.008852594,6.29521841,9.87E-05,0.001092579
FGRAMPH1_01T05005,-3.01133656,6.535850064,3.43E-06,6.33E-05
FGRAMPH1_01T01937,-3.013003435,6.851945819,0.000192763,0.00188846
FGRAMPH1_01T17231,-3.016526084,6.733569866,1.51E-05,0.000228966
FGRAMPH1_01T10107,-3.021015714,6.715515361,0.000108404,0.001188917
FGRAMPH1_01T23355,-3.028203842,6.564354636,0.000139851,0.001467668
FGRAMPH1_01T01821,-3.028495806,5.911904894,9.10E-05,0.001020103
FGRAMPH1_01T26749,-3.030169498,7.813843273,4.35E-07,1.08E-05
FGRAMPH1_01T02927,-3.036222545,8.012301326,1.82E-06,3.68E-05
FGRAMPH1_01T06923,-3.043835384,6.288211205,0.000144094,0.001500984
FGRAMPH1_01T03169,-3.044789134,7.900742606,2.38E-07,6.39E-06
FGRAMPH1_01T11369,-3.046568065,6.488320143,0.000119884,0.001290476
FGRAMPH1_01T23401,-3.056147717,6.575217976,0.000282573,0.002553164
FGRAMPH1_01T23785,-3.057752188,5.725506746,0.001139764,0.007850791
FGRAMPH1_01T27399,-3.05969741,6.938774291,0.000911524,0.006591467
FGRAMPH1_01T03767,-3.060867044,7.010953863,9.22E-05,0.001029961
FGRAMPH1_01T03321,-3.062311309,11.13778358,1.21E-10,7.14E-09
FGRAMPH1_01T07553,-3.06300602,9.864028342,9.91E-11,5.96E-09
FGRAMPH1_01T10785,-3.063094193,5.93437203,0.000184326,0.001829578
FGRAMPH1_01T21181,-3.066645385,6.113916264,0.008489512,0.038419448
FGRAMPH1_01T14325,-3.069418506,6.154832635,0.000141893,0.001482798
FGRAMPH1_01T26317,-3.077857034,5.970203629,0.000110966,0.001212833
FGRAMPH1_01T22869,-3.088481213,5.557671038,0.000220975,0.002109543
FGRAMPH1_01T26531,-3.089052812,7.036896162,2.27E-06,4.42E-05
FGRAMPH1_01T10187,-3.091004251,5.90283908,8.25E-05,0.000943714
FGRAMPH1_01T24485,-3.091127238,7.596967751,5.44E-06,9.46E-05
FGRAMPH1_01T20427,-3.096974596,7.03677542,0.000510164,0.004106033
FGRAMPH1_01T02171,-3.098540847,6.337352345,4.29E-05,0.00055302
FGRAMPH1_01T16631,-3.099063496,5.392074861,0.000127293,0.001354898
FGRAMPH1_01T17221,-3.108381981,6.188824792,6.99E-05,0.000826792
FGRAMPH1_01T04739,-3.11114845,7.910800788,3.54E-08,1.16E-06
FGRAMPH1_01T07407,-3.11313891,7.64659963,4.06E-06,7.35E-05
FGRAMPH1_01T17155,-3.113192431,5.730061966,8.85E-05,0.000999797
FGRAMPH1_01T07813,-3.115505677,7.611139821,4.85E-05,0.000607151
FGRAMPH1_01T17271,-3.124148081,6.999700014,1.74E-06,3.53E-05
FGRAMPH1_01T18635,-3.135584849,7.691064373,1.46E-05,0.000223107
FGRAMPH1_01T06787,-3.136940614,6.901338871,8.06E-08,2.49E-06
FGRAMPH1_01T06799,-3.140546923,6.234648975,6.48E-05,0.000778323
FGRAMPH1_01T19883,-3.141252261,11.93044341,2.02E-11,1.39E-09
FGRAMPH1_01T07137,-3.148835759,6.326766701,0.001829232,0.011515795
FGRAMPH1_01T18925,-3.149273133,5.847420555,0.007690694,0.035715815
FGRAMPH1_01T05889,-3.152035287,5.79844752,5.74E-05,0.000703586
FGRAMPH1_01T01205,-3.152432486,5.983672922,0.000966391,0.006883153
FGRAMPH1_01T25461,-3.153100761,5.218426042,0.000210894,0.002029977
FGRAMPH1_01T26405,-3.160397274,6.354170512,4.76E-05,0.00059832
FGRAMPH1_01T01295,-3.161139242,6.567692965,0.000657126,0.005069452
FGRAMPH1_01T02977,-3.16209353,6.546747816,6.09E-05,0.000737765
FGRAMPH1_01T09691,-3.162381889,6.16905765,6.64E-05,0.000792269
FGRAMPH1_01T04643,-3.170339386,7.323078628,5.17E-05,0.000642188
FGRAMPH1_01T06523,-3.172400171,7.413178313,5.15E-06,9.06E-05
FGRAMPH1_01T09575,-3.178108291,7.572787017,2.95E-06,5.53E-05
FGRAMPH1_01T23567,-3.181206903,6.855440616,1.80E-05,0.000265902
FGRAMPH1_01T23597,-3.183814479,6.268377656,4.48E-05,0.000570725
FGRAMPH1_01T02841,-3.185818082,5.783270703,8.01E-05,0.000921962
FGRAMPH1_01T26769,-3.186731265,7.888936898,5.40E-06,9.43E-05
FGRAMPH1_01T16433,-3.190360024,6.190489052,0.000871347,0.006371004
FGRAMPH1_01T22135,-3.190897005,9.037031375,2.37E-05,0.000336041
FGRAMPH1_01T27797,-3.191928064,6.502982863,1.24E-05,0.000192821
FGRAMPH1_01T28151,-3.196494971,6.151964458,0.001200356,0.008175918
FGRAMPH1_01T11057,-3.199412179,6.128054624,3.21E-05,0.000431626
FGRAMPH1_01T18539,-3.200755346,6.90399714,2.55E-05,0.000359055
FGRAMPH1_01T24347,-3.20089802,7.078791239,0.000610401,0.004773266
FGRAMPH1_01T06727,-3.202649036,6.532747554,4.24E-05,0.000547568
FGRAMPH1_01T10011,-3.211240937,9.011317326,4.29E-09,1.75E-07
FGRAMPH1_01T04741,-3.211610892,7.651769781,2.23E-07,6.05E-06
FGRAMPH1_01T13343,-3.220160594,7.686887035,4.65E-05,0.000588336
FGRAMPH1_01T05411,-3.220937836,5.906736431,0.000700361,0.005333243
FGRAMPH1_01T22469,-3.220939079,5.848097352,0.000477126,0.00389709
FGRAMPH1_01T07139,-3.224182027,6.673970682,0.001810582,0.011458971
FGRAMPH1_01T17815,-3.234813371,6.232376224,0.000721661,0.005467589
FGRAMPH1_01T09867,-3.238976622,7.955167274,8.26E-09,3.20E-07
FGRAMPH1_01T20525,-3.239910044,6.100437363,5.99E-05,0.000728279
FGRAMPH1_01T22001,-3.24029228,5.615620223,0.003636782,0.019884766
FGRAMPH1_01T02627,-3.24558164,7.638859077,1.31E-07,3.83E-06
FGRAMPH1_01T07141,-3.245638874,6.39435359,3.14E-05,0.000424898
FGRAMPH1_01T11109,-3.249801652,7.137334624,5.02E-06,8.87E-05
FGRAMPH1_01T00479,-3.261730656,6.412925867,6.98E-05,0.000826501
FGRAMPH1_01T11247,-3.263213708,7.136811749,1.06E-05,0.000168848
FGRAMPH1_01T16879,-3.268767394,7.457209912,8.95E-07,1.99E-05
FGRAMPH1_01T06237,-3.26944491,6.08273189,0.000415462,0.00348775
FGRAMPH1_01T19539,-3.270088955,8.8252647,6.63E-14,7.46E-12
FGRAMPH1_01T18127,-3.271829735,6.953596624,6.54E-07,1.51E-05
FGRAMPH1_01T18573,-3.271972982,6.900401107,6.98E-06,0.000116846
FGRAMPH1_01T23899,-3.281827744,7.864749485,7.19E-06,0.000119709
FGRAMPH1_01T20311,-3.284157912,7.347571315,7.41E-05,0.000865098
FGRAMPH1_01T11585,-3.292159235,8.89045785,1.04E-06,2.28E-05
FGRAMPH1_01T06503,-3.293118713,8.851091369,4.60E-08,1.49E-06
FGRAMPH1_01T02371,-3.309386037,6.162023696,6.93E-05,0.000823467
FGRAMPH1_01T23205,-3.310507499,7.929300467,5.44E-07,1.31E-05
FGRAMPH1_01T07581,-3.310843677,8.910742233,3.60E-08,1.18E-06
FGRAMPH1_01T10595,-3.311882118,6.309629724,0.000284098,0.002561557
FGRAMPH1_01T25995,-3.32147303,6.987913656,0.000135408,0.001428198
FGRAMPH1_01T06071,-3.334246334,6.347715552,2.95E-05,0.000403722
FGRAMPH1_01T02047,-3.338292454,6.645551922,0.002601071,0.01522092
FGRAMPH1_01T15595,-3.345155396,6.475793651,8.36E-05,0.000952519
FGRAMPH1_01T01127,-3.350922581,8.557027774,3.07E-10,1.64E-08
FGRAMPH1_01T20173,-3.351446608,6.450121637,0.000236591,0.002234159
FGRAMPH1_01T21037,-3.351637493,7.321076029,1.80E-05,0.000265902
FGRAMPH1_01T02969,-3.363582707,8.322848362,1.91E-07,5.26E-06
FGRAMPH1_01T06853,-3.379469824,7.491599123,1.62E-07,4.56E-06
FGRAMPH1_01T16709,-3.392216782,7.949625934,1.70E-05,0.000253191
FGRAMPH1_01T26045,-3.399665213,6.56492881,8.96E-06,0.000145398
FGRAMPH1_01T02253,-3.414259719,6.523806245,1.14E-05,0.000179651
FGRAMPH1_01T17069,-3.425304602,6.800644179,3.72E-05,0.000490324
FGRAMPH1_01T24363,-3.42648485,6.315305814,3.07E-06,5.72E-05
FGRAMPH1_01T15081,-3.427197599,5.461439385,0.000857804,0.006311677
FGRAMPH1_01T00833,-3.436529844,8.862587684,2.53E-10,1.38E-08
FGRAMPH1_01T13749,-3.447860029,6.861160861,5.86E-06,0.000100067
FGRAMPH1_01T03505,-3.450376384,11.93228231,4.57E-23,3.18E-20
FGRAMPH1_01T20005,-3.453049045,7.269815189,7.78E-06,0.000128643
FGRAMPH1_01T27801,-3.454423521,9.608029123,1.59E-11,1.11E-09
FGRAMPH1_01T24401,-3.463244913,6.61100924,6.36E-06,0.000107116
FGRAMPH1_01T18577,-3.466888446,5.810720871,8.15E-05,0.000934985
FGRAMPH1_01T01253,-3.472994271,8.136011662,7.22E-11,4.55E-09
FGRAMPH1_01T11775,-3.476232787,7.21337618,1.46E-07,4.16E-06
FGRAMPH1_01T04499,-3.485869624,6.285524156,0.001385548,0.009181121
FGRAMPH1_01T00745,-3.487348474,5.877376106,8.40E-06,0.000136823
FGRAMPH1_01T11237,-3.492139566,6.681751885,0.00030715,0.00273275
FGRAMPH1_01T10007,-3.499145702,7.689679355,1.31E-08,4.82E-07
FGRAMPH1_01T08871,-3.506160929,7.001025437,6.14E-06,0.000103964
FGRAMPH1_01T20141,-3.52126658,6.68277862,0.000359361,0.003095078
FGRAMPH1_01T01673,-3.522220712,9.140112001,7.38E-13,6.54E-11
FGRAMPH1_01T07329,-3.526924681,7.020981496,6.20E-06,0.000104747
FGRAMPH1_01T10689,-3.53097375,7.436828055,6.04E-06,0.000102739
FGRAMPH1_01T06275,-3.531289473,5.666103157,8.72E-05,0.000987388
FGRAMPH1_01T09781,-3.531745821,7.914749814,1.02E-06,2.24E-05
FGRAMPH1_01T18219,-3.535674723,5.938424632,0.000325231,0.002857172
FGRAMPH1_01T01499,-3.542451071,6.375662278,1.43E-05,0.000219514
FGRAMPH1_01T24419,-3.549659828,6.676025541,2.39E-06,4.60E-05
FGRAMPH1_01T24933,-3.5497923,7.103933281,2.42E-07,6.48E-06
FGRAMPH1_01T13147,-3.550485381,8.736459541,1.21E-11,8.67E-10
FGRAMPH1_01T05577,-3.552854814,6.517002864,0.000272692,0.002479625
FGRAMPH1_01T00769,-3.559388341,8.619741563,3.24E-10,1.71E-08
FGRAMPH1_01T12125,-3.580970195,7.378752699,1.35E-07,3.95E-06
FGRAMPH1_01T26383,-3.599615368,5.897921713,0.000184929,0.001832276
FGRAMPH1_01T16193,-3.599745511,8.825831227,1.09E-12,9.23E-11
FGRAMPH1_01T06995,-3.603788852,6.610729451,2.54E-06,4.85E-05
FGRAMPH1_01T00849,-3.605219964,7.537468212,8.42E-08,2.58E-06
FGRAMPH1_01T07637,-3.60803547,6.003844983,2.40E-06,4.60E-05
FGRAMPH1_01T01531,-3.615386637,7.701602443,2.92E-10,1.57E-08
FGRAMPH1_01T18289,-3.61587221,5.691228687,0.000334347,0.002917654
FGRAMPH1_01T17153,-3.618730274,7.514533192,2.87E-09,1.20E-07
FGRAMPH1_01T20217,-3.619676848,6.004272118,1.22E-05,0.000189788
FGRAMPH1_01T10707,-3.626235744,6.24049164,0.000591015,0.004653996
FGRAMPH1_01T06005,-3.631572379,7.710266735,1.38E-07,4.00E-06
FGRAMPH1_01T07089,-3.636997108,9.761665954,2.42E-15,3.56E-13
FGRAMPH1_01T18627,-3.637207885,5.486396586,0.000631725,0.004925293
FGRAMPH1_01T01805,-3.642921008,5.539523929,0.00050785,0.004100025
FGRAMPH1_01T07881,-3.647486032,8.555269483,1.65E-09,7.35E-08
FGRAMPH1_01T23585,-3.648043988,6.469893399,1.13E-06,2.46E-05
FGRAMPH1_01T19553,-3.649965691,8.031816453,1.06E-10,6.33E-09
FGRAMPH1_01T19697,-3.651438147,6.511946189,0.000234199,0.002217581
FGRAMPH1_01T10789,-3.654532653,8.11311146,1.24E-09,5.71E-08
FGRAMPH1_01T02437,-3.65591566,6.182264965,1.89E-06,3.82E-05
FGRAMPH1_01T00793,-3.657796453,7.007499994,2.74E-08,9.29E-07
FGRAMPH1_01T01115,-3.662582199,7.975197541,4.79E-07,1.17E-05
FGRAMPH1_01T24139,-3.680788533,6.637146806,2.63E-05,0.000367326
FGRAMPH1_01T20487,-3.696971163,6.036869222,3.87E-05,0.000504903
FGRAMPH1_01T26739,-3.704228836,6.217435104,2.52E-05,0.000355122
FGRAMPH1_01T10339,-3.711609104,6.586309595,2.15E-06,4.26E-05
FGRAMPH1_01T21217,-3.721280943,6.182885974,2.37E-05,0.000336041
FGRAMPH1_01T20241,-3.743585994,6.555493927,1.82E-06,3.68E-05
FGRAMPH1_01T25023,-3.744814733,9.608979335,2.58E-18,6.59E-16
FGRAMPH1_01T07921,-3.745272922,5.839507377,1.40E-06,2.95E-05
FGRAMPH1_01T02133,-3.745508591,7.008584097,1.28E-06,2.72E-05
FGRAMPH1_01T04855,-3.753907487,7.100310929,7.75E-05,0.000898302
FGRAMPH1_01T01929,-3.767253435,5.546100162,0.000165246,0.001691753
FGRAMPH1_01T03721,-3.784209062,6.181230526,7.68E-05,0.000891821
FGRAMPH1_01T06575,-3.788838525,6.616557217,9.47E-09,3.63E-07
FGRAMPH1_01T26395,-3.791873191,8.69945517,1.84E-10,1.05E-08
FGRAMPH1_01T01503,-3.793568702,7.269023154,1.93E-08,6.79E-07
FGRAMPH1_01T13705,-3.802521029,7.631142663,1.90E-09,8.38E-08
FGRAMPH1_01T26107,-3.807148748,7.231311318,5.59E-07,1.35E-05
FGRAMPH1_01T08345,-3.810257296,5.948078038,4.73E-05,0.000595623
FGRAMPH1_01T19703,-3.823763033,10.38482273,6.33E-17,1.32E-14
FGRAMPH1_01T15643,-3.854492675,7.268917474,1.07E-08,4.06E-07
FGRAMPH1_01T01175,-3.855060248,6.254954894,1.16E-06,2.49E-05
FGRAMPH1_01T01213,-3.856234772,7.779845758,2.04E-09,8.98E-08
FGRAMPH1_01T15395,-3.856669418,6.004187067,1.42E-06,2.98E-05
FGRAMPH1_01T09751,-3.873521875,6.776952201,1.20E-06,2.56E-05
FGRAMPH1_01T16399,-3.878911981,9.789748315,1.76E-13,1.75E-11
FGRAMPH1_01T26425,-3.881965471,6.68560268,2.26E-05,0.000323198
FGRAMPH1_01T19393,-3.882813697,7.636448004,1.02E-09,4.84E-08
FGRAMPH1_01T05579,-3.88292957,7.546757483,1.05E-09,4.92E-08
FGRAMPH1_01T02893,-3.889392067,6.250596821,1.58E-05,0.000239007
FGRAMPH1_01T02169,-3.89476379,6.174582672,1.16E-06,2.49E-05
FGRAMPH1_01T23803,-3.899628477,5.939061472,4.44E-06,7.99E-05
FGRAMPH1_01T20519,-3.900040777,7.970977149,4.02E-05,0.000522611
FGRAMPH1_01T16871,-3.900996758,6.45073486,5.13E-07,1.24E-05
FGRAMPH1_01T17249,-3.916539346,6.651205175,5.02E-07,1.22E-05
FGRAMPH1_01T22561,-3.918877866,6.054856243,5.61E-05,0.000690352
FGRAMPH1_01T06777,-3.925753897,7.23567536,1.16E-05,0.000182562
FGRAMPH1_01T03163,-3.930203376,7.323231388,2.58E-06,4.92E-05
FGRAMPH1_01T01057,-3.932569245,7.099236549,2.66E-07,7.08E-06
FGRAMPH1_01T03327,-3.939776526,6.546174938,7.88E-05,0.000912288
FGRAMPH1_01T16403,-3.942077879,11.49897075,1.49E-16,2.84E-14
FGRAMPH1_01T10791,-3.974085104,7.445236535,2.35E-10,1.29E-08
FGRAMPH1_01T25971,-3.993719646,8.234266171,2.63E-09,1.11E-07
FGRAMPH1_01T01629,-3.995699967,6.564875845,9.95E-05,0.001099088
FGRAMPH1_01T28055,-4.007487043,7.987659675,1.23E-10,7.18E-09
FGRAMPH1_01T01139,-4.016076322,6.90232919,1.02E-05,0.000163548
FGRAMPH1_01T02833,-4.016722914,7.510396789,1.43E-07,4.08E-06
FGRAMPH1_01T11143,-4.021547728,5.927646459,1.41E-06,2.96E-05
FGRAMPH1_01T16611,-4.035995239,6.975945361,1.26E-09,5.76E-08
FGRAMPH1_01T17255,-4.057624566,8.121337402,2.09E-12,1.67E-10
FGRAMPH1_01T27183,-4.066225626,6.476274727,2.80E-05,0.000385246
FGRAMPH1_01T09865,-4.07040928,6.20400811,1.51E-06,3.13E-05
FGRAMPH1_01T23855,-4.086214649,7.977170004,6.54E-12,4.82E-10
FGRAMPH1_01T13931,-4.089966891,8.265563031,2.74E-12,2.11E-10
FGRAMPH1_01T06917,-4.108882027,8.04863329,1.53E-08,5.49E-07
FGRAMPH1_01T04069,-4.137283463,9.821943571,1.35E-13,1.41E-11
FGRAMPH1_01T26743,-4.143674883,7.224076465,5.35E-06,9.36E-05
FGRAMPH1_01T17287,-4.150707783,9.617826808,3.91E-10,1.99E-08
FGRAMPH1_01T11727,-4.160059551,5.806276672,1.47E-06,3.05E-05
FGRAMPH1_01T06807,-4.160671656,10.94555095,8.04E-27,9.35E-24
FGRAMPH1_01T19711,-4.174555012,8.874921827,1.09E-12,9.23E-11
FGRAMPH1_01T13173,-4.184127963,8.671553272,3.39E-10,1.76E-08
FGRAMPH1_01T09755,-4.207771988,11.21939165,1.91E-14,2.41E-12
FGRAMPH1_01T03421,-4.230164214,6.987200214,1.57E-07,4.45E-06
FGRAMPH1_01T14205,-4.244701831,10.452159,1.22E-15,1.93E-13
FGRAMPH1_01T23415,-4.245502857,7.656596841,1.57E-12,1.27E-10
FGRAMPH1_01T22977,-4.257987206,6.917907964,4.87E-06,8.65E-05
FGRAMPH1_01T09985,-4.272483395,7.095888254,3.39E-07,8.80E-06
FGRAMPH1_01T28287,-4.361637097,7.201492888,1.60E-06,3.27E-05
FGRAMPH1_01T11085,-4.363783437,6.394716376,1.53E-06,3.16E-05
FGRAMPH1_01T22779,-4.366650169,7.432282851,1.05E-06,2.30E-05
FGRAMPH1_01T26815,-4.38330696,6.744346185,2.46E-07,6.58E-06
FGRAMPH1_01T26169,-4.383937281,10.85996757,4.90E-09,1.97E-07
FGRAMPH1_01T01717,-4.405185276,8.243153865,1.07E-06,2.32E-05
FGRAMPH1_01T18897,-4.415139345,8.578252814,2.35E-12,1.83E-10
FGRAMPH1_01T12917,-4.427532798,6.191601475,1.66E-08,5.93E-07
FGRAMPH1_01T28053,-4.454239741,7.294536338,2.60E-09,1.10E-07
FGRAMPH1_01T14753,-4.454663194,9.365879023,1.46E-12,1.19E-10
FGRAMPH1_01T18233,-4.524064655,7.211321985,1.06E-07,3.19E-06
FGRAMPH1_01T15645,-4.531121729,7.26387839,1.41E-07,4.05E-06
FGRAMPH1_01T26615,-4.540422012,7.545618923,2.06E-11,1.41E-09
FGRAMPH1_01T24195,-4.552852517,8.525873167,5.48E-12,4.10E-10
FGRAMPH1_01T10109,-4.565310208,6.601161407,4.44E-09,1.80E-07
FGRAMPH1_01T04827,-4.590930374,7.921857399,3.24E-10,1.71E-08
FGRAMPH1_01T01241,-4.599757629,6.907693257,1.44E-08,5.20E-07
FGRAMPH1_01T18833,-4.633963857,7.715883426,1.07E-07,3.19E-06
FGRAMPH1_01T23853,-4.647176809,6.818612221,1.13E-07,3.35E-06
FGRAMPH1_01T09879,-4.694638805,7.453755534,6.54E-07,1.51E-05
FGRAMPH1_01T04773,-4.726772153,8.18065353,2.08E-10,1.16E-08
FGRAMPH1_01T19411,-4.74885437,6.95139169,3.62E-11,2.43E-09
FGRAMPH1_01T07767,-4.760141855,6.550243379,1.53E-10,8.78E-09
FGRAMPH1_01T04487,-4.760471953,7.060455951,2.25E-08,7.76E-07
FGRAMPH1_01T26201,-4.779636905,6.574101207,5.28E-08,1.68E-06
FGRAMPH1_01T26885,-4.794919658,7.113342338,5.20E-08,1.66E-06
FGRAMPH1_01T01281,-4.795885888,8.164498177,1.23E-10,7.18E-09
FGRAMPH1_01T11641,-4.813798562,7.615792688,1.11E-09,5.18E-08
FGRAMPH1_01T04687,-4.830357602,8.399344074,8.62E-08,2.63E-06
FGRAMPH1_01T17619,-4.837020384,7.579512801,5.01E-10,2.52E-08
FGRAMPH1_01T02667,-4.920966802,7.687249829,6.54E-07,1.51E-05
FGRAMPH1_01T18523,-4.929700833,6.745836534,3.90E-11,2.60E-09
FGRAMPH1_01T20639,-4.941681603,10.96327146,1.09E-16,2.16E-14
FGRAMPH1_01T13409,-5.022586816,11.0032407,1.46E-31,5.08E-28
FGRAMPH1_01T20381,-5.099702866,8.890801201,1.37E-13,1.42E-11
FGRAMPH1_01T17309,-5.131708743,7.250214984,4.27E-07,1.07E-05
FGRAMPH1_01T00747,-5.153156998,7.188775729,1.11E-08,4.16E-07
FGRAMPH1_01T19893,-5.154706565,6.980442153,1.02E-09,4.84E-08
FGRAMPH1_01T21285,-5.155148635,7.406596873,2.10E-08,7.28E-07
FGRAMPH1_01T26155,-5.156913537,8.419051127,4.45E-16,7.76E-14
FGRAMPH1_01T23683,-5.157412914,6.86206841,2.22E-07,6.04E-06
FGRAMPH1_01T11881,-5.166318567,6.720185834,7.93E-10,3.87E-08
FGRAMPH1_01T07367,-5.170410829,7.405497055,5.39E-13,4.86E-11
FGRAMPH1_01T20341,-5.219416129,8.16145692,2.15E-13,2.04E-11
FGRAMPH1_01T06375,-5.239676871,7.357306237,1.41E-05,0.000216312
FGRAMPH1_01T18431,-5.254961025,7.322811861,4.75E-09,1.92E-07
FGRAMPH1_01T04241,-5.284267334,7.804570324,1.07E-10,6.39E-09
FGRAMPH1_01T13095,-5.292935866,7.723892611,1.02E-12,8.78E-11
FGRAMPH1_01T11633,-5.315255362,7.018405985,2.33E-08,7.94E-07
FGRAMPH1_01T19937,-5.445790244,7.937094569,1.07E-09,4.99E-08
FGRAMPH1_01T27243,-5.487142996,8.262033009,8.88E-12,6.45E-10
FGRAMPH1_01T25409,-5.506882328,7.187759581,3.57E-10,1.83E-08
FGRAMPH1_01T18861,-5.576182041,7.724741591,2.04E-13,1.97E-11
FGRAMPH1_01T16355,-5.615731637,8.979914009,1.53E-14,1.97E-12
FGRAMPH1_01T16315,-5.710978092,9.15465176,1.86E-10,1.05E-08
FGRAMPH1_01T05575,-5.760459889,8.323426979,6.39E-14,7.27E-12
FGRAMPH1_01T01991,-5.775790621,7.264958826,4.70E-14,5.46E-12
FGRAMPH1_01T11377,-5.796087378,8.492495799,2.19E-13,2.06E-11
FGRAMPH1_01T06039,-5.886350651,8.441172095,4.23E-19,1.43E-16
FGRAMPH1_01T14459,-5.903771957,7.258615158,4.68E-14,5.46E-12
FGRAMPH1_01T16141,-5.990227269,7.624009481,4.37E-10,2.22E-08
FGRAMPH1_01T09757,-6.038481435,8.124164071,1.66E-07,4.64E-06
FGRAMPH1_01T11885,-6.045178749,10.5349462,1.05E-23,8.47E-21
FGRAMPH1_01T15375,-6.171128783,7.706205877,4.63E-16,7.94E-14
FGRAMPH1_01T06175,-6.307458281,8.098518443,1.45E-12,1.19E-10
FGRAMPH1_01T04295,-6.366267442,8.981838907,9.40E-15,1.26E-12
FGRAMPH1_01T19395,-6.474949851,7.838459193,3.02E-14,3.63E-12
FGRAMPH1_01T22929,-6.721419834,11.84205183,3.35E-22,1.85E-19
FGRAMPH1_01T13185,-6.791696012,8.376826058,8.60E-16,1.39E-13
FGRAMPH1_01T23285,-6.898442277,8.292335692,7.86E-11,4.84E-09
